,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
815,0.001,0.001,0.001,0.001,0.001,,,,54.58292523200954,34.749463284423825,28.02515831870112,27.655657763469854,29.218315184191137,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Africa_Southerndairy manure
815,0.001,0.001,0.001,0.001,0.001,,,,76.57647058823528,38.15858823529412,31.759647058823532,31.351823529411764,33.16164705882353,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Africa_Southerndairy manure
815,0.001,0.001,0.001,0.001,0.001,,,,112.3061858791015,58.48192079862116,46.87075204544453,46.54091926734245,49.81797613233546,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Africa_Southerndairy manure
871,0.001,0.001,0.001,0.001,0.001,,,,38.44891433078827,16.73445195763494,9.523983036352519,9.256909821266907,11.054290536100666,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Africa_Southerngoat manure
871,0.001,0.001,0.001,0.001,0.001,,,,62.99294117647059,19.524529411764703,12.395176470588236,12.116470588235295,14.421882352941177,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Africa_Southerngoat manure
871,0.001,0.001,0.001,0.001,0.001,,,,103.35157847966924,39.94335081053115,27.898876907625073,27.807327153523005,31.80962655073406,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Africa_Southerngoat manure
898,0.001,0.001,0.001,0.001,0.001,,,,55.35865758253888,33.868016812528694,26.75458232206703,26.488375429924137,28.283803847679554,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Africa_Southernpork manure
898,0.001,0.001,0.001,0.001,0.001,,,,79.35470588235293,37.47858823529412,30.52764705882353,30.203882352941175,32.374764705882356,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Africa_Southernpork manure
898,0.001,0.001,0.001,0.001,0.001,,,,118.14638816909508,59.01152644006645,46.337472579893735,46.151148379599675,49.97868466772661,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Africa_Southernpork manure
899,0.001,0.001,0.001,0.001,0.001,,,,32.31555619805917,10.317358803238317,4.154904072283291,3.9580030580464065,4.957311581733013,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Africa_Southernpoultry manure
