,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
190,0.430932,0.567595,0.655143,0.774658,0.877697,,,,0.2818518023223402,0.18342628746617307,0.18902330823930902,0.19992469781884784,0.19713138152307103,SSP1,Median,Africa_Northern,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Northern
191,0.430932,0.567595,0.655143,0.774658,0.877697,,,,0.34414452028781073,0.368292971126861,0.23063661719614048,0.24495425894924702,0.2332210130023597,SSP1,Upper CI,Africa_Northern,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Northern
210,0.524968,0.534806,0.948311,1.2854,1.40571,,,,-0.625713413417845,-1.4593026017042425,-0.9558261479153715,-1.0027100208195416,-1.005688975820421,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAfrica_Southern
211,0.524968,0.534806,0.948311,1.2854,1.40571,,,,-0.6058193425648413,-0.7760563663691781,-0.9207730498791656,-0.9816615931930138,-0.9840735650720298,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAfrica_Southern
212,0.524968,0.534806,0.948311,1.2854,1.40571,,,,-0.21820626335309765,-0.4286422322397574,-0.8060543211951116,-0.8450124652617859,-0.8182147850035818,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAfrica_Southern
231,2.11045,3.74456,4.30268,4.65295,5.17116,,,,-0.15901682970301723,-0.2821027025204421,-0.371346870464446,-0.41026676642029947,-0.4659082792912923,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyAfrica_Southern
232,2.11045,3.74456,4.30268,4.65295,5.17116,,,,-0.14482010107785426,-0.2333428035629263,-0.3217158905715376,-0.3702029979751441,-0.4227443434087838,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyAfrica_Southern
233,2.11045,3.74456,4.30268,4.65295,5.17116,,,,-0.049121588701961934,-0.13765199720548993,-0.29802874108362803,-0.34727136022098326,-0.4004789043918294,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyAfrica_Southern
252,0.114148,0.218855,0.320262,0.502642,0.563956,,,,-0.8417115185465242,-0.8134837368018134,-0.9103638219626222,-0.8905997094656597,-0.8711132116604501,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkAfrica_Southern
253,0.114148,0.218855,0.320262,0.502642,0.563956,,,,-0.5891620529551941,-0.68438967639683,-0.6953076254002807,-0.7527224972837793,-0.7693718430879973,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkAfrica_Southern
254,0.114148,0.218855,0.320262,0.502642,0.563956,,,,0.19665204010617232,0.1279029889180403,-0.4380460788697687,-0.45999125470266566,-0.4749769534209973,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkAfrica_Southern
273,0.233656,0.435208,0.557189,0.714681,0.783037,,,,-0.712715697701328,0.10808872333636232,0.18564953701826103,0.3570547057379595,0.6690143584400577,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryAfrica_Southern
274,0.233656,0.435208,0.557189,0.714681,0.783037,,,,0.1543105544272176,0.3996488692504895,0.4338214576935188,0.5532720128137578,0.8734278415995496,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryAfrica_Southern
275,0.233656,0.435208,0.557189,0.714681,0.783037,,,,0.6329885779139499,2.0387880913316403,1.3607741770003323,1.5775280283108422,1.7925776987146294,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryAfrica_Southern
294,0.086532,0.1227,0.180172,0.221147,0.25198,,,,0.09538952824455885,-0.13083820772382287,-0.23404501033770694,-0.20700386748115204,-0.17514497343279614,SSP1,Lower CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Southern
295,0.086532,0.1227,0.180172,0.221147,0.25198,,,,0.12542007778934397,-0.0655951663400468,-0.16827006275797657,-0.17823219370412297,-0.15819610484069893,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Southern
296,0.086532,0.1227,0.180172,0.221147,0.25198,,,,0.26796264796236946,0.11258880774737298,-0.08679098127537097,-0.08683986823189757,-0.0648496139233034,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Southern
315,0.771928,1.14799,1.81508,2.21205,2.45291,,,,-0.34509315476992186,-0.42747728997582274,-0.28685554977198535,-0.23717608818804425,-0.1834631470698738,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAfrica_Western
316,0.771928,1.14799,1.81508,2.21205,2.45291,,,,-0.2635089423900613,-0.284624982428691,-0.26103471691635205,-0.232375077605236,-0.18084528575878142,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAfrica_Western
317,0.771928,1.14799,1.81508,2.21205,2.45291,,,,-0.14071485929754884,-0.13709401398304927,-0.20361377340247827,-0.14661191080230396,-0.10747656101824668,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAfrica_Western
336,2.26188,4.11235,4.78556,4.93912,5.43362,,,,-0.34299453730387564,-1.4302879679918064,-0.29825202198093087,-0.305986207320672,-0.3468625479119369,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyAfrica_Western
337,2.26188,4.11235,4.78556,4.93912,5.43362,,,,-0.29106936838295977,-0.22529577261246184,-0.23118024285771757,-0.256719438809773,-0.3095389051987664,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyAfrica_Western
338,2.26188,4.11235,4.78556,4.93912,5.43362,,,,-0.22212259897181316,3.5348261685444307,-0.16276665741947488,-0.24976624078284218,-0.2922591875152056,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyAfrica_Western
357,0.232489,0.372222,0.451264,0.521243,0.566718,,,,-0.6437246185749583,-0.28733053786104407,-0.053831727756925074,0.12310652224729032,0.2570368812469992,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkAfrica_Western
358,0.232489,0.372222,0.451264,0.521243,0.566718,,,,-0.33064029006120355,-0.09493057917174803,0.10506289289594403,0.282377533306172,0.36522347825198914,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkAfrica_Western
359,0.232489,0.372222,0.451264,0.521243,0.566718,,,,0.38405365578940653,0.6222960457345912,0.404068822018587,0.5811837014422566,0.681282760609969,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkAfrica_Western
378,0.814845,1.26382,1.5629,1.74136,1.88848,,,,-0.5498122303694972,-1.2591003152908886,0.11420227899323154,0.28258630909090066,0.4991788036612138,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryAfrica_Western
379,0.814845,1.26382,1.5629,1.74136,1.88848,,,,0.1406730035056042,0.519033914023054,0.23524017680250106,0.40047449887612246,0.6061977812071284,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryAfrica_Western
380,0.814845,1.26382,1.5629,1.74136,1.88848,,,,1.3528091996980778,6.752094488728055,1.3235489163701208,1.4878074505693313,1.6529969981031853,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryAfrica_Western
399,0.430902,0.79916,1.04372,1.24868,1.41769,,,,-0.24830030221255922,-1.8070791634161818,-0.5755779247210517,-0.5490926129345777,-0.567578426299817,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Western
400,0.430902,0.79916,1.04372,1.24868,1.41769,,,,-0.24179471244604628,-0.4504552120828684,-0.48095106830851453,-0.502894669488567,-0.5318380733810621,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Western
401,0.430902,0.79916,1.04372,1.24868,1.41769,,,,-0.08263285830962623,0.0008837500395088016,-0.41236607819496335,-0.36529497227973434,-0.4266928656350645,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatAfrica_Western
420,2.75486,3.01402,2.95953,2.96044,3.17088,,,,-0.683646178621396,-0.934166125749126,-0.9520380988494325,-1.0697819387590812,-1.2284389378838527,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefArgentina
421,2.75486,3.01402,2.95953,2.96044,3.17088,,,,-0.6180419834712787,-0.7842402086316557,-0.9076691916984515,-1.0385539379752864,-1.1932911427971387,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefArgentina
422,2.75486,3.01402,2.95953,2.96044,3.17088,,,,-0.35443793186658523,-0.7377885970623514,-0.8670674266610309,-0.9978727778442036,-1.1519335502338837,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefArgentina
441,6.41768,9.30447,10.8411,10.8863,11.4169,,,,-0.5353527517496122,-0.7598228148238648,-0.570680504227249,-0.558528011650394,-0.5715575700746713,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyArgentina
