,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
5074,0.034055,0.034055,0.034055,0.034055,0.034055,,,,173.3170588235294,149.17764705882354,147.2811764705882,146.76941176470586,146.5035294117647,SSP1,Median,Australia_NZ,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZgoat_biochar
5074,0.026255,0.026255,0.026255,0.026255,0.026255,,,,192.2791828620795,168.9468260395178,159.9932716378156,158.63383386119915,157.90083195032236,SSP1,Upper CI,Australia_NZ,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZgoat_biochar
5075,0.027336,0.027336,0.027336,0.027336,0.027336,,,,240.34767730892497,212.96909511221935,199.28267057092577,195.15567747335135,192.57686955257756,SSP1,Lower CI,Australia_NZ,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZpork_biochar
5075,0.035336,0.035336,0.035336,0.035336,0.035336,,,,262.8405882352941,220.43176470588233,207.65882352941176,202.99764705882353,200.18352941176468,SSP1,Median,Australia_NZ,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZpork_biochar
5075,0.027336,0.027336,0.027336,0.027336,0.027336,,,,284.17114622048666,252.6348495244588,229.58668517137116,224.1087482969568,220.74397078355682,SSP1,Upper CI,Australia_NZ,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZpork_biochar
5076,0.027239,0.027239,0.027239,0.027239,0.027239,,,,168.0513653875755,152.78183372831896,148.46211233394214,147.71814966299848,147.25271431748897,SSP1,Lower CI,Australia_NZ,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZpoultry_biochar
5076,0.035239,0.035239,0.035239,0.035239,0.035239,,,,180.0935294117647,154.70882352941177,152.57411764705884,151.92823529411766,151.56411764705882,SSP1,Median,Australia_NZ,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZpoultry_biochar
5076,0.027239,0.027239,0.027239,0.027239,0.027239,,,,199.05477840327413,175.10896211943188,165.59228542516146,163.94661224176343,162.9913753183654,SSP1,Upper CI,Australia_NZ,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Australia_NZpoultry_biochar
5822,0.02755,0.02755,0.02755,0.02755,0.02755,,,,158.01963422743103,152.92893076136664,148.91308686849734,148.2893787421642,148.13000085054685,SSP1,Lower CI,Brazil,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilbeef_biochar
5822,0.03565,0.03565,0.03565,0.03565,0.03565,,,,169.24941176470588,154.48999999999998,153.05941176470589,152.63176470588232,152.4735294117647,SSP1,Median,Brazil,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilbeef_biochar
5822,0.02755,0.02755,0.02755,0.02755,0.02755,,,,200.54703243923564,173.89273013828733,164.4142520670769,163.16748400293378,162.8053492895091,SSP1,Upper CI,Brazil,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilbeef_biochar
5823,0.029725,0.029725,0.029725,0.029725,0.029725,,,,264.76786997670155,238.87050361128675,225.92644414982976,222.42479436192443,221.20526146103805,SSP1,Lower CI,Brazil,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazildairy_biochar
5823,0.038525,0.038525,0.038525,0.038525,0.038525,,,,288.16941176470584,246.82176470588234,235.86588235294116,231.9841176470588,230.5647058823529,SSP1,Median,Brazil,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazildairy_biochar
5823,0.029725,0.029725,0.029725,0.029725,0.029725,,,,321.04049603637026,284.0861053852531,259.8617351218789,255.18971544199715,253.5556909199144,SSP1,Upper CI,Brazil,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazildairy_biochar
5824,0.026255,0.026255,0.026255,0.026255,0.026255,,,,275.0375295164431,248.55105139923168,235.1706204228394,231.21493734192828,229.65548639905958,SSP1,Lower CI,Brazil,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilgoat_biochar
5824,0.034055,0.034055,0.034055,0.034055,0.034055,,,,298.35647058823525,256.51411764705875,245.1994117647059,241.05294117647057,239.35176470588232,SSP1,Median,Brazil,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilgoat_biochar
5824,0.026255,0.026255,0.026255,0.026255,0.026255,,,,331.22743780381825,294.85669946582016,269.86220870881306,264.82556685975254,262.8392474944979,SSP1,Upper CI,Brazil,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilgoat_biochar
5825,0.027336,0.027336,0.027336,0.027336,0.027336,,,,245.78733635493757,220.0957708359693,207.36271135005376,203.67713209467613,202.21441424383605,SSP1,Lower CI,Brazil,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilpork_biochar
5825,0.035336,0.035336,0.035336,0.035336,0.035336,,,,268.9582352941176,227.45058823529413,216.12882352941176,211.9847058823529,210.32999999999998,SSP1,Median,Brazil,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilpork_biochar
5825,0.027336,0.027336,0.027336,0.027336,0.027336,,,,302.0827290045395,262.1327412747573,238.12765279560443,233.13653737311088,231.18256054607988,SSP1,Upper CI,Brazil,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilpork_biochar
5826,0.027239,0.027239,0.027239,0.027239,0.027239,,,,165.78709072542807,153.13627621355798,148.93088268394672,148.24811893610118,148.03858828586456,SSP1,Lower CI,Brazil,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilpoultry_biochar
5826,0.035239,0.035239,0.035239,0.035239,0.035239,,,,179.25,154.79294117647058,152.87941176470588,152.30470588235292,152.11999999999998,SSP1,Median,Brazil,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilpoultry_biochar
5826,0.027239,0.027239,0.027239,0.027239,0.027239,,,,210.62545829417974,176.67188987640745,165.78967754014286,164.22336565773637,163.73726605587208,SSP1,Upper CI,Brazil,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Brazilpoultry_biochar
6592,0.02755,0.02755,0.02755,0.02755,0.02755,,,,245.64671267651926,150.89420957542393,148.51212817980593,148.95485302616413,149.1108486265523,SSP1,Lower CI,Canada,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadabeef_biochar
6592,0.03565,0.03565,0.03565,0.03565,0.03565,,,,311.0376470588235,156.65352941176468,154.66823529411764,154.12294117647056,153.90823529411765,SSP1,Median,Canada,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadabeef_biochar
6592,0.02755,0.02755,0.02755,0.02755,0.02755,,,,399.5480585653108,212.47423333115046,181.66613512551612,176.71343829036243,174.69996369837764,SSP1,Upper CI,Canada,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadabeef_biochar
6593,0.029725,0.029725,0.029725,0.029725,0.029725,,,,332.56182510708794,230.5675014265879,216.73028929316524,213.0447630275333,211.08679004629133,SSP1,Lower CI,Canada,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadadairy_biochar
6593,0.038525,0.038525,0.038525,0.038525,0.038525,,,,409.2747058823529,238.25705882352938,226.18882352941176,221.73235294117643,219.41235294117647,SSP1,Median,Canada,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadadairy_biochar
6593,0.029725,0.029725,0.029725,0.029725,0.029725,,,,500.37948208245456,305.838865355419,262.62959866201686,254.15490083801285,250.246543287042,SSP1,Upper CI,Canada,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadadairy_biochar
6594,0.026255,0.026255,0.026255,0.026255,0.026255,,,,360.5166129943914,259.1167838054091,244.52319505853214,240.84364855925935,239.04952112750635,SSP1,Lower CI,Canada,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadagoat_biochar
6594,0.034055,0.034055,0.034055,0.034055,0.034055,,,,437.05529411764707,266.3741176470588,254.67117647058822,250.54882352941178,248.5535294117647,SSP1,Median,Canada,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadagoat_biochar
6594,0.026255,0.026255,0.026255,0.026255,0.026255,,,,528.0182889663929,336.6495137724455,293.2589898154174,285.17388645474614,281.63787383047674,SSP1,Upper CI,Canada,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadagoat_biochar
6595,0.027336,0.027336,0.027336,0.027336,0.027336,,,,286.27289161091585,185.3485825884131,172.90837796255556,169.9240413029391,168.6161804428838,SSP1,Lower CI,Canada,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadapork_biochar
6595,0.035336,0.035336,0.035336,0.035336,0.035336,,,,363.2358823529412,191.83294117647057,180.0935294117647,176.13941176470587,174.43117647058824,SSP1,Median,Canada,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadapork_biochar
6595,0.027336,0.027336,0.027336,0.027336,0.027336,,,,454.07482080738475,255.5199987264658,213.78943716349488,205.95091668025418,202.7142957475924,SSP1,Upper CI,Canada,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadapork_biochar
6596,0.027239,0.027239,0.027239,0.027239,0.027239,,,,254.53611210476177,152.88181751231133,149.11318982199123,149.02417271234344,148.887525507355,SSP1,Lower CI,Canada,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadapoultry_biochar
6596,0.035239,0.035239,0.035239,0.035239,0.035239,,,,323.3299999999999,158.01058823529414,155.19,154.31470588235294,153.89529411764704,SSP1,Median,Canada,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadapoultry_biochar
6596,0.027239,0.027239,0.027239,0.027239,0.027239,,,,412.473299659944,218.02399563647754,184.69487740489956,179.0410373716902,176.573987097687,SSP1,Upper CI,Canada,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Canadapoultry_biochar
7380,0.02755,0.02755,0.02755,0.02755,0.02755,,,,172.6712614392062,154.92304800345784,150.55677533665326,150.04984764877327,149.7764101121482,SSP1,Lower CI,Central America and Caribbean,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanbeef_biochar
7380,0.03565,0.03565,0.03565,0.03565,0.03565,,,,183.8029411764706,157.64529411764704,154.93235294117648,154.31823529411764,154.04764705882351,SSP1,Median,Central America and Caribbean,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanbeef_biochar
7380,0.02755,0.02755,0.02755,0.02755,0.02755,,,,198.87762744968262,178.4719692975802,168.65364483141397,167.49978820556845,166.8762509522776,SSP1,Upper CI,Central America and Caribbean,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanbeef_biochar
7381,0.029725,0.029725,0.029725,0.029725,0.029725,,,,257.1793377404523,227.29609203996063,215.45799818154362,212.62216787782984,211.0553999157667,SSP1,Lower CI,Central America and Caribbean,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeandairy_biochar
7381,0.038525,0.038525,0.038525,0.038525,0.038525,,,,278.4605882352941,239.72,225.34,221.38117647058826,219.59352941176468,SSP1,Median,Central America and Caribbean,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeandairy_biochar
7381,0.029725,0.029725,0.029725,0.029725,0.029725,,,,296.65242696543,271.4769183406621,248.64278613218184,244.81010102973312,242.73731717106784,SSP1,Upper CI,Central America and Caribbean,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeandairy_biochar
7382,0.026255,0.026255,0.026255,0.026255,0.026255,,,,250.28502429467554,220.6897308686091,208.23182099564994,205.15890587681025,203.59526102700505,SSP1,Lower CI,Central America and Caribbean,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeangoat_biochar
7382,0.034055,0.034055,0.034055,0.034055,0.034055,,,,271.56117647058824,232.68411764705883,218.2905882352941,214.35470588235296,212.67,SSP1,Median,Central America and Caribbean,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeangoat_biochar
7382,0.026255,0.026255,0.026255,0.026255,0.026255,,,,289.7639953131675,263.54763937360536,240.84689048894396,236.9799736750105,235.0055793091293,SSP1,Upper CI,Central America and Caribbean,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeangoat_biochar
7383,0.027336,0.027336,0.027336,0.027336,0.027336,,,,238.9606019658026,208.9939726082324,198.01925660161234,195.48291428973369,194.08407665785404,SSP1,Lower CI,Central America and Caribbean,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanpork_biochar
7383,0.035336,0.035336,0.035336,0.035336,0.035336,,,,260.42647058823525,221.6835294117647,207.32941176470587,203.49235294117645,201.87294117647056,SSP1,Median,Central America and Caribbean,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanpork_biochar
7383,0.027336,0.027336,0.027336,0.027336,0.027336,,,,278.4607052237398,250.52339763398209,228.54270418270139,224.93871036012615,223.06824827211796,SSP1,Upper CI,Central America and Caribbean,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanpork_biochar
7384,0.027239,0.027239,0.027239,0.027239,0.027239,,,,164.28983595989183,151.50512378226654,147.55540082414475,147.1181361878215,146.90697466578592,SSP1,Lower CI,Central America and Caribbean,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanpoultry_biochar
7384,0.035239,0.035239,0.035239,0.035239,0.035239,,,,173.32176470588234,154.04882352941178,151.85999999999999,151.39705882352942,151.20823529411766,SSP1,Median,Central America and Caribbean,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanpoultry_biochar
7384,0.027239,0.027239,0.027239,0.027239,0.027239,,,,187.87617711200352,172.71127760181656,164.1569241058272,163.19990302786465,162.7264146899563,SSP1,Upper CI,Central America and Caribbean,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central America and Caribbeanpoultry_biochar
8121,0.02755,0.02755,0.02755,0.02755,0.02755,,,,152.30513628761196,149.47292452273092,146.60359803146582,146.39164016876782,146.28769687544087,SSP1,Lower CI,Central Asia,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiabeef_biochar
8121,0.03565,0.03565,0.03565,0.03565,0.03565,,,,157.6570588235294,152.10529411764702,151.21470588235292,150.95882352941175,150.84294117647056,SSP1,Median,Central Asia,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiabeef_biochar
8121,0.02755,0.02755,0.02755,0.02755,0.02755,,,,170.5149944313423,168.1024387990684,162.3143291394025,161.59956431302493,161.16995018338258,SSP1,Upper CI,Central Asia,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiabeef_biochar
8122,0.029725,0.029725,0.029725,0.029725,0.029725,,,,207.59073043798261,182.36225980957948,171.1555559242913,168.72807103231062,167.85722548124906,SSP1,Lower CI,Central Asia,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiadairy_biochar
8122,0.038525,0.038525,0.038525,0.038525,0.038525,,,,226.54705882352937,188.53882352941176,176.05176470588233,173.78882352941176,173.10470588235293,SSP1,Median,Central Asia,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiadairy_biochar
8122,0.029725,0.029725,0.029725,0.029725,0.029725,,,,247.570707470514,219.6877747924966,199.9549202661848,196.65971608253525,195.08154202575375,SSP1,Upper CI,Central Asia,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiadairy_biochar
8123,0.026255,0.026255,0.026255,0.026255,0.026255,,,,153.02994991712805,144.7081168713322,141.36493124687178,140.93987085368963,140.77215076490637,SSP1,Lower CI,Central Asia,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiagoat_biochar
8123,0.034055,0.034055,0.034055,0.034055,0.034055,,,,161.69352941176467,147.64,145.98764705882354,145.49941176470588,145.27941176470588,SSP1,Median,Central Asia,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiagoat_biochar
8123,0.026255,0.026255,0.026255,0.026255,0.026255,,,,180.664821324702,166.93755786915216,159.04672141419263,157.92208993062405,157.31115455722244,SSP1,Upper CI,Central Asia,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiagoat_biochar
8124,0.027336,0.027336,0.027336,0.027336,0.027336,,,,260.5086292205283,229.80403744629896,218.20305644630832,214.62059195688445,212.40261873396378,SSP1,Lower CI,Central Asia,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiapork_biochar
8124,0.035336,0.035336,0.035336,0.035336,0.035336,,,,281.05470588235295,242.4547058823529,229.54529411764705,224.68470588235292,222.2564705882353,SSP1,Median,Central Asia,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiapork_biochar
8124,0.027336,0.027336,0.027336,0.027336,0.027336,,,,302.20784136770703,279.4716026921093,256.9834981755404,252.15240524199513,249.25956613998574,SSP1,Upper CI,Central Asia,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiapork_biochar
8125,0.027239,0.027239,0.027239,0.027239,0.027239,,,,170.79097984876412,152.71382071229345,148.6815437563429,148.02930116153374,147.67993317776245,SSP1,Lower CI,Central Asia,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiapoultry_biochar
8125,0.035239,0.035239,0.035239,0.035239,0.035239,,,,183.07529411764702,156.0841176470588,153.57058823529414,152.80117647058825,152.43882352941174,SSP1,Median,Central Asia,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiapoultry_biochar
8125,0.027239,0.027239,0.027239,0.027239,0.027239,,,,202.28522930156268,179.6358678690214,169.6367195489792,168.0099705471498,167.0485822284,SSP1,Upper CI,Central Asia,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Central Asiapoultry_biochar
8944,0.02755,0.02755,0.02755,0.02755,0.02755,,,,171.28812857755622,154.9862656157258,150.47588706353244,149.50898161387587,148.96313379170564,SSP1,Lower CI,China,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinabeef_biochar
8944,0.03565,0.03565,0.03565,0.03565,0.03565,,,,188.46882352941174,156.75588235294117,154.53411764705882,153.7741176470588,153.40294117647056,SSP1,Median,China,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinabeef_biochar
8944,0.02755,0.02755,0.02755,0.02755,0.02755,,,,223.28690410218235,178.64549909015653,167.42007932302218,165.21113043094195,164.14526956963888,SSP1,Upper CI,China,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinabeef_biochar
8945,0.029725,0.029725,0.029725,0.029725,0.029725,,,,256.06825111660095,227.77285246761758,213.76419855025014,208.8186385435162,206.30656147426797,SSP1,Lower CI,China,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinadairy_biochar
8945,0.038525,0.038525,0.038525,0.038525,0.038525,,,,281.65588235294115,234.31588235294114,221.8841176470588,216.7782352941176,214.1811764705882,SSP1,Median,China,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinadairy_biochar
8945,0.029725,0.029725,0.029725,0.029725,0.029725,,,,317.77410182457555,269.46555583688075,245.06975102958168,238.34757994387869,234.9699091139673,SSP1,Upper CI,China,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinadairy_biochar
8946,0.026255,0.026255,0.026255,0.026255,0.026255,,,,169.9296285315895,149.3696307078093,144.6658973547089,143.73141686033657,143.24848800705897,SSP1,Lower CI,China,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinagoat_biochar
8946,0.034055,0.034055,0.034055,0.034055,0.034055,,,,188.64823529411765,151.03,148.53882352941176,147.70823529411763,147.3305882352941,SSP1,Median,China,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinagoat_biochar
8946,0.026255,0.026255,0.026255,0.026255,0.026255,,,,223.61782244880268,174.10275683544327,162.03365446601939,159.72253271949532,158.6510638136693,SSP1,Upper CI,China,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinagoat_biochar
8947,0.027336,0.027336,0.027336,0.027336,0.027336,,,,168.32153879823562,153.2879478815511,149.01006929567743,148.12891041078743,147.66114788083053,SSP1,Lower CI,China,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinapork_biochar
8947,0.035336,0.035336,0.035336,0.035336,0.035336,,,,185.0382352941176,155.1605882352941,153.10588235294114,152.4376470588235,152.13823529411764,SSP1,Median,China,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinapork_biochar
8947,0.027336,0.027336,0.027336,0.027336,0.027336,,,,219.84656577692772,176.32845350253191,165.595364877992,163.57013720826026,162.65330590068214,SSP1,Upper CI,China,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinapork_biochar
8948,0.027239,0.027239,0.027239,0.027239,0.027239,,,,146.61316549682718,148.3084873244809,144.61855377249648,144.2710838202129,144.10805315388052,SSP1,Lower CI,China,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinapoultry_biochar
8948,0.035239,0.035239,0.035239,0.035239,0.035239,,,,156.09470588235294,149.71352941176468,149.02588235294118,148.81294117647056,148.71705882352938,SSP1,Median,China,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinapoultry_biochar
8948,0.027239,0.027239,0.027239,0.027239,0.027239,,,,185.61493907833616,162.94383101461943,157.56144622750347,156.93603102572544,156.65995805060118,SSP1,Upper CI,China,biochar,slow pyrolysis,poultry_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,Chinapoultry_biochar
9851,0.02755,0.02755,0.02755,0.02755,0.02755,,,,158.44365215215038,153.59970452377794,149.52162240031686,148.95272122860177,148.76952486667588,SSP1,Lower CI,EU-12,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12beef_biochar
9851,0.03565,0.03565,0.03565,0.03565,0.03565,,,,174.9676470588235,155.3235294117647,153.84294117647056,153.39705882352942,153.21470588235292,SSP1,Median,EU-12,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12beef_biochar
9851,0.02755,0.02755,0.02755,0.02755,0.02755,,,,235.33974654066003,182.42770032051268,169.35776135318457,167.97271294506766,167.3376460016714,SSP1,Upper CI,EU-12,biochar,slow pyrolysis,beef_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12beef_biochar
9852,0.029725,0.029725,0.029725,0.029725,0.029725,,,,207.54967407950215,188.62544266839706,174.91688830411786,171.79854876074018,170.69806151029317,SSP1,Lower CI,EU-12,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12dairy_biochar
9852,0.038525,0.038525,0.038525,0.038525,0.038525,,,,232.49235294117645,190.5205882352941,179.80882352941177,175.94411764705882,174.6605882352941,SSP1,Median,EU-12,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12dairy_biochar
9852,0.029725,0.029725,0.029725,0.029725,0.029725,,,,292.0891494499096,230.6824466049593,205.3795822841174,201.26105908239697,199.6115743440486,SSP1,Upper CI,EU-12,biochar,slow pyrolysis,dairy_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12dairy_biochar
9853,0.026255,0.026255,0.026255,0.026255,0.026255,,,,211.92761117200695,191.89617370609213,178.44622661661697,174.67378590242924,173.0963717337103,SSP1,Lower CI,EU-12,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12goat_biochar
9853,0.034055,0.034055,0.034055,0.034055,0.034055,,,,238.0035294117647,195.8594117647059,185.0264705882353,181.0505882352941,179.22941176470587,SSP1,Median,EU-12,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12goat_biochar
9853,0.026255,0.026255,0.026255,0.026255,0.026255,,,,297.6374868672087,236.20707888906352,210.4704120388452,205.59674631045584,203.33186356040724,SSP1,Upper CI,EU-12,biochar,slow pyrolysis,goat_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12goat_biochar
9854,0.027336,0.027336,0.027336,0.027336,0.027336,,,,183.17980603244638,163.34225520599819,154.28363372670577,152.94879906514248,152.46564046627012,SSP1,Lower CI,EU-12,biochar,slow pyrolysis,pork_biochar,missing,missing,missing,missing,missing,missing,missing,$/ton biochar,EU-12pork_biochar
