sample_id,source_repo,source_file,source_dataset_kind,pathway,feedstock_name,feedstock_group,blending_case,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_carbon_pct,product_char_hydrogen_pct,product_char_nitrogen_pct,product_char_oxygen_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,reference_label,source_extra_value_1,source_extra_value_2,source_extra_value_3
Wet-Waste-Biomass-Opt::pyrolysis::0141,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,20,5.0,39.43,62.9,4.6,1.1,15.4,24.6,61.39,59.05,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0142,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,40,5.0,37.45,64.6,4.3,1.1,13.4,24.3,57.59,57.6,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0143,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,10,5.0,29.84,71.8,1.6,1.0,5.1,24.8,46.84,51.01,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0144,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,20,5.0,30.71,68.8,1.4,1.1,7.4,24.1,46.84,50.3,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0145,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,40,5.0,27.8,72.5,1.3,1.1,3.0,25.9,45.57,47.99,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0146,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,10,5.0,55.96,67.3,4.5,0.0,27.5,27.7,88.07,70.13,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0147,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,20,5.0,54.68,63.5,5.3,0.1,30.0,26.7,82.95,64.66,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0148,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,40,5.0,50.36,68.4,4.6,0.0,25.8,27.6,78.98,64.15,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0149,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,10,5.0,28.87,90.4,2.2,0.1,5.9,33.6,55.11,48.6,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0150,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,20,5.0,28.57,89.8,2.2,0.1,5.9,33.6,54.55,47.78,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0151,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,40,5.0,28.91,90.0,2.0,0.1,5.9,33.9,55.68,48.45,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0152,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,10,5.0,42.75,71.4,4.5,0.0,22.7,27.6,67.05,56.85,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0153,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,20,5.0,42.45,70.6,5.5,0.1,22.6,27.8,67.05,55.8,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0154,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,40,5.0,44.28,71.4,4.5,0.0,22.7,27.1,68.18,58.88,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0155,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,10,5.0,28.53,92.8,1.7,0.0,3.3,33.3,53.98,49.3,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0156,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,20,5.0,28.92,87.9,2.1,0.1,7.2,33.2,54.55,47.33,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0157,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,40,5.0,28.4,90.2,1.8,0.0,6.4,33.1,53.41,47.7,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0158,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,10,5.0,45.13,70.1,5.1,0.1,23.4,27.7,71.02,58.91,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0159,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,20,5.0,39.37,76.4,5.0,0.1,17.2,28.7,64.2,56.02,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0160,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,40,5.0,40.48,67.4,5.9,0.1,25.2,28.9,66.48,50.81,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0161,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,10,5.0,27.6,90.2,1.8,0.0,6.5,33.7,52.84,46.35,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0162,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,20,5.0,27.3,87.1,1.8,0.0,9.3,33.7,52.27,44.28,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0163,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,40,5.0,27.25,87.4,1.8,0.0,9.6,33.4,51.7,44.34,"(Crombie and Mašek, 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0164,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,51.71,5.32,0.33,42.64,,71.0,13.7,2.1,17.02,500,60,10.0,23.99,85.59,2.82,1.11,10.48,37.52,52.88,39.7,"(Lee et al., 2013)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0165,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,61.57,4.37,1.02,33.04,,49.1,25.3,4.6,16.54,500,60,10.0,36.92,84.44,2.88,1.02,3.12,24.11,53.81,50.63,"(Lee et al., 2013)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0166,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,55.82,5.62,0.84,37.73,,66.8,17.9,3.4,15.89,500,60,10.0,31.11,87.85,2.91,1.11,8.14,27.97,54.75,48.95,"(Lee et al., 2013)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0167,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,50.52,5.81,0.23,43.44,,80.1,10.7,0.4,16.46,500,60,10.0,22.21,89.31,2.57,0.78,7.34,38.72,52.25,39.26,"(Lee et al., 2013)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0168,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.42,6.12,1.4,39.06,,68.9,16.2,4.9,15.4,500,60,10.0,30.34,84.84,3.13,1.83,10.2,28.02,55.19,48.18,"(Lee et al., 2013)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0169,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,40.86,5.27,1.03,48.07,,70.9,24.8,4.3,15.49,300,30,5.0,59.0,57.0,4.14,2.09,29.59,21.58,82.2,82.31,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0170,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,40.86,5.27,1.03,48.07,,70.9,24.8,4.3,15.49,350,30,5.0,42.8,64.7,4.05,1.3,21.25,25.54,70.57,67.77,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0171,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,40.86,5.27,1.03,48.07,,70.9,24.8,4.3,15.49,500,30,5.0,34.0,71.29,3.38,1.42,13.31,27.25,59.82,59.32,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0172,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,40.86,5.27,1.03,48.07,,70.9,24.8,4.3,15.49,600,30,5.0,30.7,72.25,2.47,1.45,12.33,26.59,52.7,54.28,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0173,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.62,6.36,2.08,44.78,,68.2,27.8,4.0,16.02,300,30,5.0,51.3,56.83,5.17,2.99,25.47,23.07,73.9,68.4,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0174,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.62,6.36,2.08,44.78,,68.2,27.8,4.0,16.02,350,30,5.0,45.1,64.93,4.54,2.42,16.78,26.01,73.25,68.71,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0175,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.62,6.36,2.08,44.78,,68.2,27.8,4.0,16.02,500,30,5.0,31.5,63.78,3.09,3.19,15.74,23.93,47.07,47.14,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0176,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.62,6.36,2.08,44.78,,68.2,27.8,4.0,16.02,600,30,5.0,29.0,68.05,2.38,2.92,10.35,25.1,45.45,46.3,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0177,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.1,4.0,1.05,38.1,,58.4,20.8,20.8,13.06,300,30,5.0,63.2,41.49,3.23,1.86,24.57,15.13,73.2,74.71,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0178,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.1,4.0,1.05,38.1,,58.4,20.8,20.8,13.06,350,30,5.0,59.4,41.8,3.0,2.1,18.9,15.54,70.66,70.74,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0179,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.1,4.0,1.05,38.1,,58.4,20.8,20.8,13.06,500,30,5.0,48.4,45.25,2.15,1.4,10.89,15.34,56.84,62.4,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0180,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.1,4.0,1.05,38.1,,58.4,20.8,20.8,13.06,600,30,5.0,45.8,45.11,1.44,1.42,9.33,15.56,54.56,58.86,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0181,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.7,5.27,9.61,40.98,,68.3,23.5,8.2,13.54,300,30,5.0,53.2,53.57,3.69,5.41,24.34,20.23,79.47,79.83,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0182,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.7,5.27,9.61,40.98,,68.3,23.5,8.2,13.54,350,30,5.0,43.0,57.0,3.19,5.3,15.91,22.5,71.44,68.66,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0183,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.7,5.27,9.61,40.98,,68.3,23.5,8.2,13.54,500,30,5.0,33.4,60.35,2.44,4.16,11.25,22.26,54.9,56.46,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0184,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,35.7,5.27,9.61,40.98,,68.3,23.5,8.2,13.54,600,30,5.0,31.1,56.6,2.02,3.86,8.22,20.61,47.33,49.31,"(Tag et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0185,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,300,60,5.0,35.86,47.15,4.52,0.65,23.98,19.6,44.57,53.86,[42],,,
Wet-Waste-Biomass-Opt::pyrolysis::0186,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,400,90,5.0,33.73,54.33,2.06,0.64,8.11,21.01,44.94,58.38,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0187,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,500,120,5.0,35.14,57.35,1.48,0.63,8.08,22.0,49.02,64.2,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0188,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,300,120,10.0,34.96,46.16,4.51,0.68,27.19,18.31,40.59,51.41,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0189,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,400,60,10.0,37.51,52.13,2.67,0.63,12.64,21.53,51.21,62.29,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0190,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,500,90,10.0,34.74,58.41,1.75,0.77,5.27,23.41,51.57,64.64,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0191,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,300,90,20.0,37.71,46.14,3.83,0.44,23.33,17.6,42.09,55.43,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0192,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,400,120,20.0,36.16,54.56,2.25,0.5,9.16,21.11,48.4,62.85,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0193,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.39,3.39,0.35,43.4,,63.78,14.73,12.99,15.77,500,60,20.0,34.85,56.28,1.36,0.63,7.74,22.64,50.03,62.48,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0194,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.17,5.93,1.03,43.87,,78.17,14.43,3.53,17.73,400,60,10.0,37.71,71.69,3.98,1.17,23.17,24.56,52.25,54.99,"(Gupta et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0195,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.17,5.93,1.03,43.87,,78.17,14.43,3.53,17.73,500,60,10.0,34.02,75.51,3.17,1.23,20.09,24.03,46.1,52.25,"(Gupta et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0196,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.17,5.93,1.03,43.87,,78.17,14.43,3.53,17.73,600,60,10.0,27.69,78.97,2.48,1.29,17.26,24.17,37.74,44.48,"(Gupta et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0197,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.17,5.93,1.03,43.87,,78.17,14.43,3.53,17.73,700,60,10.0,27.03,81.59,2.12,1.37,14.92,24.61,37.53,44.86,"(Gupta et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0198,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,59.6,8.9,5.9,23.9,,60.9,11.7,27.4,24.8,450,30,10.0,49.5,64.2,4.5,5.8,23.6,28.8,57.48,53.32,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0199,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.5,7.1,2.1,36.8,,73.6,19.3,7.1,22.4,450,30,10.0,38.6,81.6,4.2,2.8,11.1,31.8,54.8,58.87,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0200,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,50.4,6.5,0.4,42.6,,79.4,17.1,3.5,19.9,450,30,10.0,34.7,83.5,3.6,1.0,11.9,31.3,54.58,57.49,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0201,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,59.6,8.9,5.9,23.9,,60.9,11.7,27.4,24.8,550,30,10.0,45.0,66.4,2.9,5.5,23.0,28.9,52.44,50.13,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0202,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.5,7.1,2.1,36.8,,73.6,19.3,7.1,22.4,550,30,10.0,34.4,84.3,3.0,2.6,9.7,32.4,49.76,54.2,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0203,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,50.4,6.5,0.4,42.6,,79.4,17.1,3.5,19.9,550,30,10.0,30.2,89.9,2.9,0.9,3.6,33.3,50.54,53.87,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0204,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,53.5,7.1,2.1,36.8,,60.9,11.7,27.4,22.4,650,30,10.0,42.3,68.5,2.1,4.2,22.8,30.6,57.78,54.16,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0205,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,50.4,6.5,0.4,42.6,,73.6,19.3,7.1,19.9,650,30,10.0,31.1,85.4,2.3,2.3,9.5,32.1,50.17,52.7,"(Vamvuka et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0206,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.2,6.6,4.0,36.4,,68.3,13.6,18.1,15.86,400,60,10.0,39.0,41.8,1.0,3.2,20.6,12.26,30.16,38.63,"(Tsai et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0207,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.2,6.6,4.0,36.4,,68.3,13.6,18.1,15.86,500,60,10.0,37.0,41.8,1.0,2.6,18.4,12.6,29.39,36.65,"(Tsai et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0208,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.2,6.6,4.0,36.4,,68.3,13.6,18.1,15.86,600,60,10.0,36.0,41.1,0.8,2.5,17.6,12.16,27.61,35.06,"(Tsai et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0209,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.2,6.6,4.0,36.4,,68.3,13.6,18.1,15.86,700,60,10.0,34.0,43.9,0.9,2.0,14.9,13.66,29.28,35.37,"(Tsai et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0210,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.2,6.6,4.0,36.4,,68.3,13.6,18.1,15.86,800,60,10.0,34.0,42.1,1.1,1.6,13.5,13.6,29.17,33.92,"(Tsai et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0211,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,33.4,47.31,1.41,17.88,,80.7,4.5,14.8,17.6,350,120,2.5,46.77,55.8,4.29,2.6,18.73,20.9,55.55,78.13,"(Cantrell et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0212,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,33.4,47.31,1.41,17.88,,80.7,4.5,14.8,17.6,700,120,8.33,29.82,56.67,0.94,1.51,4.13,18.97,32.14,50.59,"(Cantrell et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0213,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.87,47.89,1.48,17.77,,76.7,7.9,15.4,17.66,350,120,2.5,43.23,53.32,4.05,3.64,15.7,20.39,49.91,70.14,"(Cantrell et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0214,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.87,47.89,1.48,17.77,,76.7,7.9,15.4,17.66,700,120,8.33,27.24,52.41,0.91,1.7,7.2,17.23,26.58,43.44,"(Cantrell et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0215,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.42,46.78,2.34,19.46,,74.3,8.8,16.9,15.11,350,120,2.5,45.12,51.07,3.79,4.45,15.63,19.03,56.83,73.35,"(Cantrell et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0216,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.42,46.78,2.34,19.46,,74.3,8.8,16.9,15.11,700,120,8.33,30.5,45.91,1.98,2.07,10.53,14.75,29.77,44.56,"(Cantrell et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0217,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,33.25,50.57,2.47,13.71,,73.6,5.6,20.9,19.39,350,120,2.5,49.28,51.51,4.91,3.54,11.1,21.12,53.68,76.34,"(Cantrell et al., 2012)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0218,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,33.25,50.57,2.47,13.71,,73.6,5.6,20.9,19.39,700,120,8.33,28.79,44.06,0.74,2.61,4.03,15.07,22.38,38.15,"(Cantrell et al., 2012)",,,
