sample_id,source_repo,source_file,source_dataset_kind,pathway,feedstock_name,feedstock_group,blending_case,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_carbon_pct,product_char_hydrogen_pct,product_char_nitrogen_pct,product_char_oxygen_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,reference_label,source_extra_value_1,source_extra_value_2,source_extra_value_3
Wet-Waste-Biomass-Opt::htc::0152,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,210,120,,34.49,49.78,5.56,6.97,16.59,21.74,37.24,37.87,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0153,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,150,60,,18.52,39.02,5.46,4.55,26.01,16.36,15.02,16.77,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0154,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,150,90,,22.78,44.45,6.15,5.19,20.15,20.24,22.86,23.5,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0155,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,150,120,,20.7,45.08,6.24,5.26,19.84,20.6,21.14,21.66,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0156,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,180,60,,27.62,42.72,5.45,4.98,22.78,18.13,24.82,27.38,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0157,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,180,90,,27.18,45.96,6.01,4.83,20.84,20.38,27.46,28.99,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0158,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,180,120,,28.74,45.73,6.06,4.8,21.34,20.3,28.92,30.5,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0159,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,210,60,,24.87,46.45,5.84,4.88,20.44,20.38,25.12,26.81,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0160,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,210,90,,28.48,47.21,5.82,4.96,20.77,20.57,29.04,31.2,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0161,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,210,120,,35.41,49.23,5.78,5.74,17.72,21.72,38.13,40.46,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0162,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,51.14,7.63,3.45,26.31,75.0,72.55,15.98,11.47,,200,60,,7.0,62.83,7.23,4.4,20.94,27.82,12.01,11.28,"(Zhai et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0163,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,51.14,7.63,3.45,26.31,75.0,72.55,15.98,11.47,,250,60,,5.95,68.1,7.09,4.77,17.25,30.05,11.03,10.39,"(Zhai et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0164,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,51.14,7.63,3.45,26.31,75.0,72.55,15.98,11.47,,300,60,,5.25,73.0,7.0,5.11,12.65,32.42,10.5,9.83,"(Zhai et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0165,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,200,60,,56.15,66.11,7.11,2.31,13.22,30.13,72.07,72.59,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0166,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,230,60,,39.76,70.07,6.89,3.27,11.21,31.49,53.34,54.48,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0167,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,260,60,,35.71,72.54,6.83,3.39,7.74,32.94,50.1,50.65,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0168,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,200,180,,48.43,66.56,7.1,2.33,14.2,30.08,62.05,63.03,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0169,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,230,180,,40.9,70.04,7.12,3.27,11.21,31.84,55.48,56.02,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0170,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,260,180,,33.28,72.97,6.81,3.41,6.81,33.13,46.97,47.49,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0171,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,200,480,,44.56,68.09,7.04,3.18,11.8,30.96,58.77,59.33,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0172,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,230,480,,38.8,69.2,6.98,4.04,10.15,31.46,52.0,52.5,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0173,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,61.94,7.22,6.51,10.97,89.0,80.17,6.47,13.36,,260,480,,30.27,73.69,6.69,3.44,5.9,33.44,43.12,43.62,"(Kim et al., 2014)",,,
Wet-Waste-Biomass-Opt::htc::0174,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,49.15,5.51,0.59,42.24,83.0,77.68,19.81,2.51,,170,30,,78.4,61.24,6.79,4.29,12.25,28.25,75.65,77.51,"(Fan et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0175,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,49.15,5.51,0.59,42.24,83.0,77.68,19.81,2.51,,180,30,,77.5,61.93,6.97,4.34,10.73,28.9,76.52,77.49,"(Fan et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0176,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,49.15,5.51,0.59,42.24,83.0,77.68,19.81,2.51,,190,30,,75.1,62.03,6.82,3.62,11.58,28.63,73.44,75.21,"(Fan et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0177,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,49.15,5.51,0.59,42.24,83.0,77.68,19.81,2.51,,200,30,,73.2,62.28,6.75,4.36,10.8,28.69,71.74,73.6,"(Fan et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0178,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,49.15,5.51,0.59,42.24,83.0,77.68,19.81,2.51,,220,30,,57.5,65.96,6.27,4.62,7.04,29.98,58.88,61.23,"(Fan et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0179,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,52.76,5.56,1.89,34.39,89.0,72.6,22.0,5.4,,220,60,,63.73,53.63,5.45,0.63,37.18,19.28,72.46,69.54,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0180,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,52.76,5.56,1.89,34.39,89.0,72.6,22.0,5.4,,220,120,,56.81,55.68,5.43,0.65,34.89,20.32,68.08,64.36,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0181,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,52.76,5.56,1.89,34.39,89.0,72.6,22.0,5.4,,220,180,,52.22,57.9,5.21,0.68,32.42,21.29,65.57,61.52,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0182,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,52.76,5.56,1.89,34.39,89.0,72.6,22.0,5.4,,180,120,,72.42,51.32,5.43,0.6,39.69,18.06,77.16,75.62,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0183,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,52.76,5.56,1.89,34.39,89.0,72.6,22.0,5.4,,260,120,,46.59,64.9,4.92,0.76,25.09,24.49,67.31,61.52,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0184,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,83.0,41.0,53.7,5.3,,220,10,,64.33,61.61,5.85,2.16,27.93,24.23,79.37,75.12,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0185,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,80.0,41.0,53.7,5.3,,220,10,,69.4,61.89,6.09,2.17,27.23,24.7,87.28,81.41,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0186,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,80.0,41.0,53.7,5.3,,220,10,,75.25,61.3,5.82,2.15,26.97,24.23,92.84,87.43,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0187,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,80.0,41.0,53.7,5.3,,220,10,,73.6,61.28,5.87,2.14,26.96,24.33,91.16,85.49,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0188,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,83.0,41.0,53.7,5.3,,220,20,,51.59,56.59,5.42,2.64,30.18,21.51,74.04,68.29,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0189,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,80.0,41.0,53.7,5.3,,220,20,,55.76,56.76,5.16,2.65,29.52,21.35,79.42,74.03,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0190,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,80.0,41.0,53.7,5.3,,220,20,,57.47,56.22,5.39,2.62,29.23,21.55,82.64,75.58,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0191,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.75,5.88,1.98,44.09,80.0,41.0,53.7,5.3,,220,20,,57.54,58.31,5.15,2.72,26.43,22.29,85.59,78.49,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0192,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,35.7,5.27,9.61,41.22,30.0,68.3,23.5,8.2,,225,120,,42.21,57.57,4.65,4.03,27.63,21.24,73.22,68.06,"(Tag et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0193,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,35.7,5.27,9.61,41.22,30.0,68.3,23.5,8.2,,250,120,,40.15,63.87,5.43,5.22,19.59,25.91,84.95,71.84,"(Tag et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0194,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,35.7,5.27,9.61,41.22,30.0,68.3,23.5,8.2,,275,120,,32.76,62.01,6.3,5.79,21.5,26.11,69.86,56.9,"(Tag et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0195,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,35.7,5.27,9.61,41.22,30.0,68.3,23.5,8.2,,300,120,,53.16,53.57,3.71,5.62,24.29,19.01,82.53,79.77,"(Tag et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0196,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,34.26,4.83,2.67,17.04,70.0,39.4,19.4,41.2,,200,120,,58.76,33.77,4.22,2.36,15.31,14.67,55.85,57.92,"(Gascó et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0197,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,34.26,4.83,2.67,17.04,70.0,39.4,19.4,41.2,,220,120,,42.3,26.59,3.1,1.86,12.41,11.19,30.67,32.83,"(Gascó et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0198,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,34.26,4.83,2.67,17.04,70.0,39.4,19.4,41.2,,240,120,,47.59,25.77,2.99,1.8,10.65,11.04,34.04,35.8,"(Gascó et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0199,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,40.85,6.3,3.73,31.72,86.0,81.51,1.09,17.4,,220,600,,49.78,51.51,6.27,3.0,17.86,23.14,67.21,62.77,,,,
Wet-Waste-Biomass-Opt::htc::0200,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,39.57,5.78,3.37,34.12,80.0,81.41,1.43,17.16,,180,600,,66.38,46.22,5.74,3.24,23.42,19.59,83.67,77.54,"(Lang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0201,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,39.57,5.78,3.37,34.12,80.0,81.41,1.43,17.16,,200,600,,61.56,46.84,5.66,2.73,19.99,20.4,80.79,72.87,"(Lang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0202,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,39.57,5.78,3.37,34.12,80.0,81.41,1.43,17.16,,220,600,,55.54,50.64,5.44,2.95,17.56,21.76,77.76,71.08,"(Lang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0203,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,39.57,5.78,3.37,34.12,95.0,81.41,1.43,17.16,,200,240,,58.34,39.74,4.21,1.39,48.75,10.71,59.69,64.03,"(Lang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0204,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,36.21,5.14,2.39,51.16,95.0,70.72,24.18,5.1,,220,240,,51.55,41.6,4.16,1.94,38.83,13.12,64.6,59.22,"(Wu et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0205,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,36.21,5.14,2.39,51.16,95.0,70.72,24.18,5.1,,240,240,,49.6,42.0,4.1,1.96,38.64,13.18,62.49,57.53,"(Wu et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0206,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,36.21,5.14,2.39,51.16,95.0,70.72,24.18,5.1,,260,240,,44.41,42.14,4.0,1.97,38.21,13.15,55.81,51.68,"(Wu et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0207,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,36.21,5.14,2.39,51.16,95.0,70.72,24.18,5.1,,280,240,,43.48,41.59,3.99,1.94,38.82,12.86,53.45,49.94,"(Wu et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0208,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,180,5,,93.6,46.5,5.19,2.17,29.14,17.94,98.77,97.15,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0209,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,220,5,,66.6,49.2,5.21,1.72,22.3,20.09,78.74,73.14,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0210,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,260,5,,48.3,52.1,5.21,1.82,17.37,21.9,62.23,56.17,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0211,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,180,30,,84.0,46.6,5.2,2.17,27.34,18.27,90.32,87.38,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0212,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,220,30,,69.8,50.4,5.29,2.35,19.49,21.18,86.99,78.53,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0213,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,260,30,,50.8,54.0,5.22,2.52,12.96,23.36,69.83,61.23,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0214,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,150,30,,87.17,44.04,5.73,3.08,34.64,16.85,88.44,90.93,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0215,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,175,30,,75.36,42.74,5.63,4.49,30.77,16.96,76.93,76.29,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0216,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,200,30,,41.8,51.39,6.0,3.6,23.98,21.67,54.54,50.88,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0217,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,225,30,,38.39,50.93,5.86,3.57,20.37,21.93,50.68,46.31,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0218,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,250,30,,32.74,55.23,5.57,5.15,5.89,25.51,50.28,42.83,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0219,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,275,30,,26.37,50.21,4.77,4.1,6.69,22.53,35.77,31.36,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0220,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,300,30,,29.51,57.55,5.56,4.7,0.77,27.21,48.34,40.23,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0221,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,150,120,,80.46,42.92,5.54,4.01,31.47,16.82,81.49,81.79,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0222,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,175,120,,41.94,48.45,5.77,3.39,27.78,19.63,49.57,48.13,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0223,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,200,120,,45.76,52.04,6.03,3.64,21.51,22.29,61.4,56.4,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0224,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,225,120,,35.41,51.92,5.58,4.24,14.54,22.95,48.93,43.55,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0225,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,250,120,,32.76,56.89,5.64,5.31,6.07,26.14,51.56,44.14,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0226,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,275,120,,30.08,55.25,5.34,4.51,5.16,25.34,45.89,39.36,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0227,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,300,120,,25.74,53.64,5.14,4.38,3.58,24.82,38.46,32.7,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0228,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,150,480,,71.36,45.1,5.68,4.21,29.47,18.14,77.94,76.23,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0229,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,175,480,,45.15,52.16,5.78,3.65,23.65,21.64,58.82,55.78,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0230,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,200,480,,39.88,52.34,5.67,3.66,17.45,22.72,54.55,49.44,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0231,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,225,480,,33.34,52.66,5.22,4.3,10.53,23.33,46.83,41.58,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0232,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,250,480,,32.75,56.43,5.5,4.61,6.02,25.85,50.98,43.77,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0233,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,275,480,,28.34,54.88,5.17,4.48,5.12,25.07,42.77,36.84,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0234,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,300,480,,23.13,49.83,4.44,4.07,3.99,22.44,31.25,27.3,"(Ghanim et al., 2016)",,,
