sample_id,dataset_scope,data_tier,recommended_split,source_repo,source_file,source_dataset_kind,reference_label,pathway,feedstock_name,feedstock_group,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,process_temperature_c,residence_time_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Wet-Waste-Biomass-Opt::htc::0261,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2019)",htc,Lignin/cellulose,other_biomass,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,220,240,51.22,25.14,72.04,71.11
Wet-Waste-Biomass-Opt::htc::0262,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2019)",htc,Lignin/cellulose,other_biomass,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,220,720,49.78,27.24,75.86,74.32
Wet-Waste-Biomass-Opt::htc::0263,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2019)",htc,Lignin/cellulose,other_biomass,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,220,1440,48.75,27.69,75.52,73.96
Wet-Waste-Biomass-Opt::htc::0264,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2019)",htc,Lignin/cellulose,other_biomass,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,240,240,46.23,26.1,67.5,66.88
Wet-Waste-Biomass-Opt::htc::0265,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2019)",htc,Lignin/cellulose,other_biomass,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,260,240,44.17,30.17,74.55,71.62
Wet-Waste-Biomass-Opt::htc::0266,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Parshetti et al., 2013)",htc,Lignin/cellulose,other_biomass,48.3,6.66,1.0,40.56,90.9,85.98,10.89,3.14,150,20,76.0,19.77,77.35,78.01
Wet-Waste-Biomass-Opt::htc::0267,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Parshetti et al., 2013)",htc,Lignin/cellulose,other_biomass,48.3,6.66,1.0,40.56,90.9,85.98,10.89,3.14,250,20,62.0,20.9,66.71,69.7
Wet-Waste-Biomass-Opt::htc::0268,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Parshetti et al., 2013)",htc,Lignin/cellulose,other_biomass,48.3,6.66,1.0,40.56,90.9,85.98,10.89,3.14,350,20,49.0,25.68,64.78,66.98
Wet-Waste-Biomass-Opt::htc::0269,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Sharma and Dubey, 2020)",htc,Lignin/cellulose,other_biomass,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,160,120,78.5,17.04,81.88,87.35
Wet-Waste-Biomass-Opt::htc::0270,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Sharma and Dubey, 2020)",htc,Lignin/cellulose,other_biomass,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,180,120,75.2,17.98,82.76,89.43
Wet-Waste-Biomass-Opt::htc::0271,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Sharma and Dubey, 2020)",htc,Lignin/cellulose,other_biomass,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,200,120,61.8,18.55,70.17,76.83
Wet-Waste-Biomass-Opt::htc::0272,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Sharma and Dubey, 2020)",htc,Lignin/cellulose,other_biomass,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,200,240,56.3,19.44,66.99,73.75
Wet-Waste-Biomass-Opt::htc::0273,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Sharma and Dubey, 2020)",htc,Lignin/cellulose,other_biomass,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,200,480,51.5,20.35,64.15,71.27
Wet-Waste-Biomass-Opt::htc::0274,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Sharma and Dubey, 2020)",htc,Lignin/cellulose,other_biomass,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,200,720,50.5,21.52,66.52,74.75
Wet-Waste-Biomass-Opt::htc::0275,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Sharma and Dubey, 2020)",htc,Lignin/cellulose,other_biomass,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,200,1440,45.6,21.21,59.2,67.51
Wet-Waste-Biomass-Opt::htc::0276,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Mihajlović et al., 2018)",htc,Lignin/cellulose,other_biomass,46.18,5.89,0.25,45.0,93.8,90.4,6.72,2.87,180,60,73.12,19.59,78.35,78.25
Wet-Waste-Biomass-Opt::htc::0277,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Mihajlović et al., 2018)",htc,Lignin/cellulose,other_biomass,46.18,5.89,0.25,45.0,93.8,90.4,6.72,2.87,200,60,53.72,20.8,61.12,60.78
Wet-Waste-Biomass-Opt::htc::0278,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Mihajlović et al., 2018)",htc,Lignin/cellulose,other_biomass,46.18,5.89,0.25,45.0,93.8,90.4,6.72,2.87,220,60,51.21,21.09,59.08,58.73
Wet-Waste-Biomass-Opt::htc::0279,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,180,60,48.0,19.31,53.37,53.09
Wet-Waste-Biomass-Opt::htc::0280,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,180,120,43.0,20.38,50.46,50.23
Wet-Waste-Biomass-Opt::htc::0281,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,180,180,41.0,20.85,49.22,48.84
Wet-Waste-Biomass-Opt::htc::0282,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,180,240,47.0,21.68,58.67,58.15
Wet-Waste-Biomass-Opt::htc::0283,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,200,60,56.0,21.53,69.42,68.52
Wet-Waste-Biomass-Opt::htc::0284,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,200,120,42.0,21.79,52.69,51.97
Wet-Waste-Biomass-Opt::htc::0285,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,200,180,43.0,22.38,55.41,54.69
Wet-Waste-Biomass-Opt::htc::0286,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,200,240,44.0,22.92,58.07,57.28
Wet-Waste-Biomass-Opt::htc::0287,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,220,60,44.0,22.15,56.12,55.86
Wet-Waste-Biomass-Opt::htc::0288,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,220,120,43.0,23.16,57.34,56.28
Wet-Waste-Biomass-Opt::htc::0289,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,220,180,40.0,23.62,54.4,53.36
Wet-Waste-Biomass-Opt::htc::0290,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2021)",htc,Lignin/cellulose,other_biomass,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,220,240,37.0,25.07,53.41,51.83
Wet-Waste-Biomass-Opt::htc::0291,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee and Park, 2021)",htc,Lignin/cellulose,other_biomass,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,160,30,86.59,17.95,89.56,89.56
Wet-Waste-Biomass-Opt::htc::0292,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee and Park, 2021)",htc,Lignin/cellulose,other_biomass,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,180,30,79.77,18.59,85.45,85.79
Wet-Waste-Biomass-Opt::htc::0293,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee and Park, 2021)",htc,Lignin/cellulose,other_biomass,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,200,30,71.09,19.94,81.68,81.99
Wet-Waste-Biomass-Opt::htc::0294,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee and Park, 2021)",htc,Lignin/cellulose,other_biomass,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,220,30,64.22,20.8,76.97,77.15
Wet-Waste-Biomass-Opt::htc::0295,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee and Park, 2021)",htc,Lignin/cellulose,other_biomass,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,240,30,60.34,22.64,78.72,78.84
Wet-Waste-Biomass-Opt::htc::0296,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee and Park, 2021)",htc,Lignin/cellulose,other_biomass,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,260,30,55.5,25.24,80.72,79.5
Wet-Waste-Biomass-Opt::htc::0297,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee et al., 2019)",htc,Lignin/cellulose,other_biomass,48.3,8.1,2.2,25.2,90.9,73.0,6.9,20.1,180,30,86.1,22.94,99.09,95.73
Wet-Waste-Biomass-Opt::htc::0298,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee et al., 2019)",htc,Lignin/cellulose,other_biomass,48.3,8.1,2.2,25.2,90.9,73.0,6.9,20.1,200,30,82.9,23.46,97.57,93.54
Wet-Waste-Biomass-Opt::htc::0299,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee et al., 2019)",htc,Lignin/cellulose,other_biomass,48.3,8.1,2.2,25.2,90.9,73.0,6.9,20.1,220,30,78.0,22.18,86.8,85.11
Wet-Waste-Biomass-Opt::htc::0300,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee et al., 2019)",htc,Lignin/cellulose,other_biomass,48.3,8.1,2.2,25.2,90.9,73.0,6.9,20.1,240,30,77.7,21.56,84.04,83.33
Wet-Waste-Biomass-Opt::htc::0301,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee et al., 2019)",htc,Lignin/cellulose,other_biomass,48.3,8.1,2.2,25.2,90.9,73.0,6.9,20.1,260,30,74.8,21.53,80.8,80.07
Wet-Waste-Biomass-Opt::htc::0302,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee et al., 2019)",htc,Lignin/cellulose,other_biomass,48.3,8.1,2.2,25.2,90.9,73.0,6.9,20.1,280,30,72.5,20.71,75.33,75.65
Wet-Waste-Biomass-Opt::htc::0303,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Lee et al., 2019)",htc,Lignin/cellulose,other_biomass,48.3,8.1,2.2,25.2,90.9,73.0,6.9,20.1,300,30,70.7,20.72,73.49,73.77
Wet-Waste-Biomass-Opt::htc::0304,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Santos Santana et al., 2020)",htc,Lignin/cellulose,other_biomass,46.47,6.98,3.16,38.35,90.9,81.39,13.41,5.2,150,40,61.19,19.51,63.03,63.4
Wet-Waste-Biomass-Opt::htc::0305,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Santos Santana et al., 2020)",htc,Lignin/cellulose,other_biomass,46.47,6.98,3.16,38.35,90.9,81.39,13.41,5.2,200,40,41.7,22.55,49.65,49.17
Wet-Waste-Biomass-Opt::htc::0306,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Santos Santana et al., 2020)",htc,Lignin/cellulose,other_biomass,46.47,6.98,3.16,38.35,90.9,81.39,13.41,5.2,250,40,34.23,29.88,54.0,50.35
Wet-Waste-Biomass-Opt::htc::0307,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2020)",htc,Lignin/cellulose,other_biomass,36.65,5.86,3.53,34.2,90.9,68.42,11.82,19.76,180,60,47.81,18.53,58.07,59.88
Wet-Waste-Biomass-Opt::htc::0308,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2020)",htc,Lignin/cellulose,other_biomass,36.65,5.86,3.53,34.2,90.9,68.42,11.82,19.76,210,60,47.95,19.03,59.81,61.77
Wet-Waste-Biomass-Opt::htc::0309,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2020)",htc,Lignin/cellulose,other_biomass,36.65,5.86,3.53,34.2,90.9,68.42,11.82,19.76,240,60,33.18,20.18,43.89,45.55
Wet-Waste-Biomass-Opt::htc::0310,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2020)",htc,Lignin/cellulose,other_biomass,36.65,5.86,3.53,34.2,90.9,68.42,11.82,19.76,270,60,28.82,20.41,38.56,40.29
Wet-Waste-Biomass-Opt::htc::0311,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2020)",htc,Lignin/cellulose,other_biomass,36.65,5.86,3.53,34.2,90.9,68.42,11.82,19.76,210,10,53.71,18.13,63.83,65.76
Wet-Waste-Biomass-Opt::htc::0312,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2020)",htc,Lignin/cellulose,other_biomass,36.65,5.86,3.53,34.2,90.9,68.42,11.82,19.76,210,30,51.66,19.0,64.34,66.54
Wet-Waste-Biomass-Opt::htc::0313,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2020)",htc,Lignin/cellulose,other_biomass,36.65,5.86,3.53,34.2,90.9,68.42,11.82,19.76,210,90,42.91,18.73,52.68,54.52
Wet-Waste-Biomass-Opt::htc::0314,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2020)",htc,Lignin/cellulose,other_biomass,50.6,5.62,0.12,43.49,90.9,82.54,17.29,0.17,200,120,71.0,22.84,81.11,79.8
Wet-Waste-Biomass-Opt::htc::0315,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2020)",htc,Lignin/cellulose,other_biomass,50.6,5.62,0.12,43.49,90.9,82.54,17.29,0.17,200,240,73.0,24.73,90.3,87.43
Wet-Waste-Biomass-Opt::htc::0316,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2020)",htc,Lignin/cellulose,other_biomass,50.6,5.62,0.12,43.49,88.9,82.54,17.29,0.17,200,240,70.0,25.11,87.92,84.9
Wet-Waste-Biomass-Opt::htc::0317,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2020)",htc,Lignin/cellulose,other_biomass,50.6,5.62,0.12,43.49,83.3,82.54,17.29,0.17,200,240,70.0,25.12,87.95,85.16
Wet-Waste-Biomass-Opt::htc::0318,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2020)",htc,Lignin/cellulose,other_biomass,50.6,5.62,0.12,43.49,90.9,82.54,17.29,0.17,180,240,75.0,23.43,87.89,85.52
Wet-Waste-Biomass-Opt::htc::0319,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2020)",htc,Lignin/cellulose,other_biomass,50.6,5.62,0.12,43.49,90.9,82.54,17.29,0.17,220,240,58.0,27.7,80.36,76.45
Wet-Waste-Biomass-Opt::htc::0320,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2014)",htc,Lignin/cellulose,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,200,30,57.22,25.19,76.11,74.86
Wet-Waste-Biomass-Opt::htc::0321,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2014)",htc,Lignin/cellulose,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,250,30,45.31,27.41,65.58,63.67
Wet-Waste-Biomass-Opt::htc::0322,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2014)",htc,Lignin/cellulose,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,300,30,40.63,30.52,65.47,62.3
Wet-Waste-Biomass-Opt::htc::0323,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2014)",htc,Lignin/cellulose,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,350,30,35.76,29.74,56.15,54.95
Wet-Waste-Biomass-Opt::htc::0324,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2014)",htc,Lignin/cellulose,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,375,30,35.54,31.97,59.99,58.2
Wet-Waste-Biomass-Opt::htc::0325,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2012)",htc,Lignin/cellulose,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,200,30,65.67,25.37,88.72,85.46
Wet-Waste-Biomass-Opt::htc::0326,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2012)",htc,Lignin/cellulose,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,250,30,46.3,25.36,62.52,61.42
Wet-Waste-Biomass-Opt::htc::0327,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2012)",htc,Lignin/cellulose,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,300,30,40.61,29.45,63.68,59.56
Wet-Waste-Biomass-Opt::htc::0328,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2012)",htc,Lignin/cellulose,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,350,30,30.86,30.28,49.76,46.33
Wet-Waste-Biomass-Opt::htc::0329,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Liu and Balasubramanian, 2012)",htc,Lignin/cellulose,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,375,30,28.33,29.62,44.68,43.55
Wet-Waste-Biomass-Opt::htc::0330,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,175,30,88.37,20.52,90.3,90.18
Wet-Waste-Biomass-Opt::htc::0331,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,200,10,82.5,20.54,84.39,83.98
Wet-Waste-Biomass-Opt::htc::0332,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,200,30,78.41,21.05,82.19,81.9
Wet-Waste-Biomass-Opt::htc::0333,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,200,60,73.23,21.44,78.19,78.15
Wet-Waste-Biomass-Opt::htc::0334,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,225,30,69.81,22.96,79.82,79.08
Wet-Waste-Biomass-Opt::htc::0335,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,175,30,79.44,19.74,80.36,80.22
Wet-Waste-Biomass-Opt::htc::0336,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,200,10,66.31,19.75,67.11,67.22
Wet-Waste-Biomass-Opt::htc::0337,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,200,30,64.66,20.48,67.86,67.71
Wet-Waste-Biomass-Opt::htc::0338,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,200,60,62.97,20.43,65.93,66.06
Wet-Waste-Biomass-Opt::htc::0339,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Bach et al., 2013)",htc,Lignin/cellulose,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,225,30,58.29,22.92,68.46,67.79
Wet-Waste-Biomass-Opt::htc::0340,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,180,30,83.35,17.2,85.31,85.32
Wet-Waste-Biomass-Opt::htc::0341,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,190,30,79.29,18.07,85.26,85.66
Wet-Waste-Biomass-Opt::htc::0342,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,200,30,72.4,18.62,80.22,80.62
Wet-Waste-Biomass-Opt::htc::0343,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,210,30,68.75,18.9,77.32,77.85
Wet-Waste-Biomass-Opt::htc::0344,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,220,30,64.9,19.44,75.08,75.64
