sample_id,source_repo,source_file,source_dataset_kind,feedstock_name,blending_case,reference_label,pathway,feedstock_group,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,blend_manure_ratio,blend_wet_waste_ratio,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Wet-Waste-Biomass-Opt::pyrolysis::0070,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,15,50.0,,,49.66,22.83,52.23,85.01
Wet-Waste-Biomass-Opt::pyrolysis::0071,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,45,50.0,,,49.65,23.56,53.89,86.9
Wet-Waste-Biomass-Opt::pyrolysis::0072,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,5,5.0,,,50.42,23.34,54.21,88.47
Wet-Waste-Biomass-Opt::pyrolysis::0073,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,15,5.0,,,48.77,24.91,55.97,88.52
Wet-Waste-Biomass-Opt::pyrolysis::0074,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,45,5.0,,,48.21,22.68,50.37,83.7
Wet-Waste-Biomass-Opt::pyrolysis::0075,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,5,20.0,,,50.12,22.24,51.36,85.31
Wet-Waste-Biomass-Opt::pyrolysis::0076,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,15,20.0,,,46.86,23.89,51.58,84.11
Wet-Waste-Biomass-Opt::pyrolysis::0077,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,45,20.0,,,47.21,23.53,51.17,83.68
Wet-Waste-Biomass-Opt::pyrolysis::0078,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,5,50.0,,,46.87,23.29,50.29,82.42
Wet-Waste-Biomass-Opt::pyrolysis::0079,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,15,50.0,,,45.76,23.63,49.82,81.8
Wet-Waste-Biomass-Opt::pyrolysis::0080,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,45,50.0,,,45.55,22.81,47.88,80.21
Wet-Waste-Biomass-Opt::pyrolysis::0081,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,5,5.0,,,47.47,23.86,52.18,85.7
Wet-Waste-Biomass-Opt::pyrolysis::0082,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,15,5.0,,,45.98,22.44,47.54,80.97
Wet-Waste-Biomass-Opt::pyrolysis::0083,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,45,5.0,,,44.03,24.94,50.6,83.02
Wet-Waste-Biomass-Opt::pyrolysis::0084,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,5,20.0,,,46.76,23.25,50.08,83.41
Wet-Waste-Biomass-Opt::pyrolysis::0085,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,15,20.0,,,44.88,22.88,47.31,80.61
Wet-Waste-Biomass-Opt::pyrolysis::0086,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,45,20.0,,,45.6,22.58,47.43,80.86
Wet-Waste-Biomass-Opt::pyrolysis::0087,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,5,50.0,,,43.92,23.14,46.82,78.5
Wet-Waste-Biomass-Opt::pyrolysis::0088,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,15,50.0,,,43.4,22.99,45.97,77.45
Wet-Waste-Biomass-Opt::pyrolysis::0089,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,45,50.0,,,44.19,22.21,45.23,76.94
Wet-Waste-Biomass-Opt::pyrolysis::0090,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[19],pyrolysis,unknown,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,400,30,15.0,,,39.16,22.78,42.96,53.56
Wet-Waste-Biomass-Opt::pyrolysis::0091,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,450,30,15.0,,,35.22,24.75,41.98,47.15
Wet-Waste-Biomass-Opt::pyrolysis::0092,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,500,30,15.0,,,31.78,26.47,40.51,45.06
Wet-Waste-Biomass-Opt::pyrolysis::0093,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,550,30,15.0,,,30.48,28.4,41.69,46.09
Wet-Waste-Biomass-Opt::pyrolysis::0094,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[21],pyrolysis,unknown,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,400,60,5.0,,,41.47,29.61,58.53,60.37
Wet-Waste-Biomass-Opt::pyrolysis::0095,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,500,60,5.0,,,29.83,28.96,41.18,44.68
Wet-Waste-Biomass-Opt::pyrolysis::0096,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,600,60,5.0,,,29.28,28.52,39.8,44.74
Wet-Waste-Biomass-Opt::pyrolysis::0097,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,800,60,5.0,,,27.87,27.23,36.17,43.89
Wet-Waste-Biomass-Opt::pyrolysis::0098,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[27],pyrolysis,unknown,46.82,6.33,0.16,44.65,,79.2,18.61,2.05,18.2,350,70,5.0,,,40.36,25.32,56.17,58.75
Wet-Waste-Biomass-Opt::pyrolysis::0099,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,47.59,5.82,0.78,43.38,,68.99,28.57,2.43,18.8,350,70,5.0,,,46.93,25.97,64.82,63.1
Wet-Waste-Biomass-Opt::pyrolysis::0100,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,45.52,6.26,0.24,43.83,,83.03,12.97,4.0,17.57,350,70,5.0,,,41.34,24.35,57.3,59.05
Wet-Waste-Biomass-Opt::pyrolysis::0101,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,33.59,5.81,2.11,41.07,,65.15,17.43,17.4,11.8,350,70,5.0,,,56.41,17.24,82.44,76.47
Wet-Waste-Biomass-Opt::pyrolysis::0102,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[28],pyrolysis,unknown,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,17.0,315,30,14.2,,,50.88,26.06,77.99,87.27
Wet-Waste-Biomass-Opt::pyrolysis::0103,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,330,30,25.5,,,32.81,28.94,56.83,59.53
Wet-Waste-Biomass-Opt::pyrolysis::0104,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,425,30,51.5,,,27.37,30.86,50.55,53.36
Wet-Waste-Biomass-Opt::pyrolysis::0105,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,490,30,57.6,,,21.93,31.3,41.09,44.44
Wet-Waste-Biomass-Opt::pyrolysis::0106,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,560,30,76.8,,,20.7,31.36,38.86,43.15
Wet-Waste-Biomass-Opt::pyrolysis::0107,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[29],pyrolysis,unknown,45.46,5.32,0.18,40.6,,74.2,17.4,0.8,17.96,400,45,30.0,,,26.19,28.7,41.84,43.49
Wet-Waste-Biomass-Opt::pyrolysis::0108,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,45.46,5.32,0.18,40.6,,74.2,17.4,0.8,17.96,500,45,30.0,,,22.22,31.89,39.46,40.47
Wet-Waste-Biomass-Opt::pyrolysis::0109,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,45.46,5.32,0.18,40.6,,74.2,17.4,0.8,17.96,600,45,30.0,,,20.24,32.54,36.67,39.4
Wet-Waste-Biomass-Opt::pyrolysis::0110,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,31.31,3.33,1.08,36.44,,53.1,19.2,17.0,14.88,400,45,30.0,,,26.56,23.62,42.16,46.66
Wet-Waste-Biomass-Opt::pyrolysis::0111,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,31.31,3.33,1.08,36.44,,53.1,19.2,17.0,14.88,500,45,30.0,,,18.92,26.0,33.07,35.6
Wet-Waste-Biomass-Opt::pyrolysis::0112,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,31.31,3.33,1.08,36.44,,53.1,19.2,17.0,14.88,600,45,30.0,,,17.93,28.18,33.96,35.79
Wet-Waste-Biomass-Opt::pyrolysis::0113,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[32],pyrolysis,unknown,32.0,50.57,1.97,15.46,,61.25,11.56,27.36,15.18,400,60,20.0,,,51.35,12.43,42.05,56.0
Wet-Waste-Biomass-Opt::pyrolysis::0114,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.0,50.57,1.97,15.46,,61.25,11.56,27.36,15.18,500,60,20.0,,,45.76,12.15,36.63,49.94
Wet-Waste-Biomass-Opt::pyrolysis::0115,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.0,50.57,1.97,15.46,,61.25,11.56,27.36,15.18,600,60,20.0,,,44.02,10.97,31.81,45.44
Wet-Waste-Biomass-Opt::pyrolysis::0116,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.14,48.46,1.64,17.77,,65.88,14.07,20.69,15.26,400,60,20.0,,,48.21,15.32,48.4,63.41
Wet-Waste-Biomass-Opt::pyrolysis::0117,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.14,48.46,1.64,17.77,,65.88,14.07,20.69,15.26,500,60,20.0,,,43.32,15.3,43.43,58.01
Wet-Waste-Biomass-Opt::pyrolysis::0118,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.14,48.46,1.64,17.77,,65.88,14.07,20.69,15.26,600,60,20.0,,,39.83,15.87,41.42,55.32
Wet-Waste-Biomass-Opt::pyrolysis::0119,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.86,45.98,1.59,19.57,,63.02,13.23,23.81,13.72,400,60,20.0,,,50.66,14.46,53.39,62.51
Wet-Waste-Biomass-Opt::pyrolysis::0120,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.86,45.98,1.59,19.57,,63.02,13.23,23.81,13.72,500,60,20.0,,,46.46,13.75,46.56,56.39
Wet-Waste-Biomass-Opt::pyrolysis::0121,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,32.86,45.98,1.59,19.57,,63.02,13.23,23.81,13.72,600,60,20.0,,,44.02,14.76,47.35,55.63
Wet-Waste-Biomass-Opt::pyrolysis::0122,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,30.27,48.59,3.39,17.76,,62.67,10.71,26.68,12.77,400,60,20.0,,,49.26,13.72,52.92,61.17
Wet-Waste-Biomass-Opt::pyrolysis::0123,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,30.27,48.59,3.39,17.76,,62.67,10.71,26.68,12.77,500,60,20.0,,,44.72,13.05,45.7,54.34
Wet-Waste-Biomass-Opt::pyrolysis::0124,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,30.27,48.59,3.39,17.76,,62.67,10.71,26.68,12.77,600,60,20.0,,,42.62,13.44,44.86,52.76
Wet-Waste-Biomass-Opt::pyrolysis::0125,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,31.48,49.93,2.03,16.56,,63.54,8.66,27.88,14.27,400,60,20.0,,,50.66,12.97,46.04,56.94
Wet-Waste-Biomass-Opt::pyrolysis::0126,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,31.48,49.93,2.03,16.56,,63.54,8.66,27.88,14.27,500,60,20.0,,,46.81,11.76,38.58,49.63
Wet-Waste-Biomass-Opt::pyrolysis::0127,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,31.48,49.93,2.03,16.56,,63.54,8.66,27.88,14.27,600,60,20.0,,,44.72,11.91,37.32,48.02
Wet-Waste-Biomass-Opt::pyrolysis::0128,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[37],pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,10,5.0,,,41.91,24.1,63.92,61.27
Wet-Waste-Biomass-Opt::pyrolysis::0129,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,20,5.0,,,41.99,23.1,61.39,62.69
Wet-Waste-Biomass-Opt::pyrolysis::0130,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,40,5.0,,,43.28,23.8,65.19,58.32
Wet-Waste-Biomass-Opt::pyrolysis::0131,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,10,5.0,,,32.08,24.0,48.73,54.31
Wet-Waste-Biomass-Opt::pyrolysis::0132,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,20,5.0,,,30.87,23.0,44.94,52.99
Wet-Waste-Biomass-Opt::pyrolysis::0133,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,40,5.0,,,29.92,24.4,46.2,52.14
Wet-Waste-Biomass-Opt::pyrolysis::0134,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,10,5.0,,,50.0,21.6,68.35,66.07
Wet-Waste-Biomass-Opt::pyrolysis::0135,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,20,5.0,,,45.25,22.1,63.29,65.07
Wet-Waste-Biomass-Opt::pyrolysis::0136,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,40,5.0,,,37.22,22.3,52.53,55.03
Wet-Waste-Biomass-Opt::pyrolysis::0137,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,10,5.0,,,29.96,24.7,46.84,49.36
Wet-Waste-Biomass-Opt::pyrolysis::0138,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,20,5.0,,,29.48,25.1,46.84,49.98
Wet-Waste-Biomass-Opt::pyrolysis::0139,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,40,5.0,,,28.94,23.5,43.04,49.19
Wet-Waste-Biomass-Opt::pyrolysis::0140,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,10,5.0,,,41.46,24.6,64.56,61.21
Wet-Waste-Biomass-Opt::pyrolysis::0141,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,20,5.0,,,39.43,24.6,61.39,59.05
Wet-Waste-Biomass-Opt::pyrolysis::0142,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,40,5.0,,,37.45,24.3,57.59,57.6
Wet-Waste-Biomass-Opt::pyrolysis::0143,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,10,5.0,,,29.84,24.8,46.84,51.01
Wet-Waste-Biomass-Opt::pyrolysis::0144,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,20,5.0,,,30.71,24.1,46.84,50.3
Wet-Waste-Biomass-Opt::pyrolysis::0145,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,650,40,5.0,,,27.8,25.9,45.57,47.99
Wet-Waste-Biomass-Opt::pyrolysis::0146,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,10,5.0,,,55.96,27.7,88.07,70.13
Wet-Waste-Biomass-Opt::pyrolysis::0147,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,20,5.0,,,54.68,26.7,82.95,64.66
Wet-Waste-Biomass-Opt::pyrolysis::0148,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,40,5.0,,,50.36,27.6,78.98,64.15
Wet-Waste-Biomass-Opt::pyrolysis::0149,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,10,5.0,,,28.87,33.6,55.11,48.6
Wet-Waste-Biomass-Opt::pyrolysis::0150,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,20,5.0,,,28.57,33.6,54.55,47.78
Wet-Waste-Biomass-Opt::pyrolysis::0151,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,40,5.0,,,28.91,33.9,55.68,48.45
Wet-Waste-Biomass-Opt::pyrolysis::0152,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,10,5.0,,,42.75,27.6,67.05,56.85
Wet-Waste-Biomass-Opt::pyrolysis::0153,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,20,5.0,,,42.45,27.8,67.05,55.8
Wet-Waste-Biomass-Opt::pyrolysis::0154,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,40,5.0,,,44.28,27.1,68.18,58.88
Wet-Waste-Biomass-Opt::pyrolysis::0155,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,10,5.0,,,28.53,33.3,53.98,49.3
Wet-Waste-Biomass-Opt::pyrolysis::0156,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,20,5.0,,,28.92,33.2,54.55,47.33
Wet-Waste-Biomass-Opt::pyrolysis::0157,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,40,5.0,,,28.4,33.1,53.41,47.7
Wet-Waste-Biomass-Opt::pyrolysis::0158,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,10,5.0,,,45.13,27.7,71.02,58.91
Wet-Waste-Biomass-Opt::pyrolysis::0159,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,20,5.0,,,39.37,28.7,64.2,56.02
Wet-Waste-Biomass-Opt::pyrolysis::0160,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,350,40,5.0,,,40.48,28.9,66.48,50.81
Wet-Waste-Biomass-Opt::pyrolysis::0161,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,10,5.0,,,27.6,33.7,52.84,46.35
Wet-Waste-Biomass-Opt::pyrolysis::0162,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,20,5.0,,,27.3,33.7,52.27,44.28
Wet-Waste-Biomass-Opt::pyrolysis::0163,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,,pyrolysis,unknown,53.7,6.7,0.0,33.9,,77.2,17.2,5.7,17.6,650,40,5.0,,,27.25,33.4,51.7,44.34
Wet-Waste-Biomass-Opt::pyrolysis::0164,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,,single_source_reference,[38],pyrolysis,unknown,51.71,5.32,0.33,42.64,,71.0,13.7,2.1,17.02,500,60,10.0,,,23.99,37.52,52.88,39.7
