sample_id,dataset_scope,data_tier,row_origin,recommended_split,recommended_sample_weight,recommended_ml_use,source_repo,source_file,source_dataset_kind,reference_label,pathway,feedstock_name,feedstock_group,manure_subtype,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,process_temperature_c,residence_time_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Wet-Waste-Biomass-Opt::htc::0400,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,175.0,30.0,39.83,21.43,45.84,45.44
Wet-Waste-Biomass-Opt::htc::0401,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200.0,15.0,39.83,23.38,50.02,49.65
Wet-Waste-Biomass-Opt::htc::0402,paper1_htc_scope,observed_single_feed,observed,test,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200.0,30.0,44.61,24.59,58.92,57.58
Wet-Waste-Biomass-Opt::htc::0403,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200.0,60.0,44.3,24.14,57.44,56.74
Wet-Waste-Biomass-Opt::htc::0404,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200.0,120.0,49.85,25.22,67.52,66.15
Wet-Waste-Biomass-Opt::htc::0405,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,225.0,30.0,50.58,24.91,67.67,66.57
Wet-Waste-Biomass-Opt::htc::0406,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,250.0,30.0,44.63,26.86,64.38,62.51
Wet-Waste-Biomass-Opt::htc::0407,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,175.0,30.0,39.09,20.83,43.83,43.61
Wet-Waste-Biomass-Opt::htc::0408,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200.0,15.0,40.42,22.26,48.43,47.57
Wet-Waste-Biomass-Opt::htc::0409,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200.0,30.0,43.79,23.76,56.01,54.84
Wet-Waste-Biomass-Opt::htc::0410,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200.0,60.0,43.31,24.15,56.3,54.26
Wet-Waste-Biomass-Opt::htc::0411,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200.0,120.0,42.44,25.25,57.68,55.75
Wet-Waste-Biomass-Opt::htc::0412,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,225.0,30.0,45.47,24.55,60.09,58.31
Wet-Waste-Biomass-Opt::htc::0413,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,,0.0,1.0,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,250.0,30.0,34.46,27.0,50.08,47.81
Wet-Waste-Biomass-Opt::htc::0429,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,180.0,60.0,63.06,20.76,71.24,70.66
Wet-Waste-Biomass-Opt::htc::0430,paper1_htc_scope,observed_single_feed,observed,test,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,200.0,60.0,63.79,21.68,75.26,74.55
Wet-Waste-Biomass-Opt::htc::0431,paper1_htc_scope,observed_single_feed,observed,test,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,220.0,60.0,61.79,23.18,77.94,76.84
Wet-Waste-Biomass-Opt::htc::0432,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240.0,60.0,56.06,25.13,76.66,75.44
Wet-Waste-Biomass-Opt::htc::0433,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,260.0,60.0,51.8,26.42,74.47,72.79
Wet-Waste-Biomass-Opt::htc::0434,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,280.0,60.0,50.36,26.55,72.76,71.16
Wet-Waste-Biomass-Opt::htc::0435,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,300.0,60.0,48.25,27.4,71.94,70.11
Wet-Waste-Biomass-Opt::htc::0436,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240.0,120.0,53.33,25.73,74.67,73.36
Wet-Waste-Biomass-Opt::htc::0437,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240.0,90.0,54.35,26.27,77.7,75.81
Wet-Waste-Biomass-Opt::htc::0438,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240.0,30.0,57.03,24.15,74.95,73.86
Wet-Waste-Biomass-Opt::htc::0439,paper1_htc_scope,observed_single_feed,observed,test,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,,0.0,1.0,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240.0,0.0,60.53,21.45,70.66,70.37
Wet-Waste-Biomass-Opt::htc::0448,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,150.0,60.0,77.93,19.11,78.87,79.11
Wet-Waste-Biomass-Opt::htc::0449,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,180.0,60.0,63.68,20.71,69.84,69.42
Wet-Waste-Biomass-Opt::htc::0450,paper1_htc_scope,observed_single_feed,observed,test,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,210.0,60.0,60.55,21.6,69.27,68.54
Wet-Waste-Biomass-Opt::htc::0451,paper1_htc_scope,observed_single_feed,observed,test,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240.0,60.0,46.25,25.72,63.0,60.54
Wet-Waste-Biomass-Opt::htc::0452,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,270.0,60.0,30.95,29.71,48.7,45.62
Wet-Waste-Biomass-Opt::htc::0453,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,300.0,60.0,29.0,29.69,45.6,43.27
Wet-Waste-Biomass-Opt::htc::0454,paper1_htc_scope,observed_single_feed,observed,test,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240.0,30.0,50.96,25.03,67.55,64.97
Wet-Waste-Biomass-Opt::htc::0455,paper1_htc_scope,observed_single_feed,observed,validation,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240.0,45.0,47.55,25.35,63.84,61.46
Wet-Waste-Biomass-Opt::htc::0456,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240.0,90.0,41.24,27.61,60.3,57.26
Wet-Waste-Biomass-Opt::htc::0457,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240.0,120.0,40.15,27.71,58.92,56.29
Wet-Waste-Biomass-Opt::htc::0458,paper1_htc_scope,observed_single_feed,observed,train,1.0,benchmark_trainable,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,,0.0,1.0,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240.0,180.0,40.0,28.11,59.55,56.63
Waste2Energy::mixed_htc::0001,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,74.3,74.798,11.927,13.889,200.0,60.0,45.69,16.990000000000002,50.64817346938776,58.2065
Waste2Energy::mixed_htc::0002,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,74.3,74.798,11.927,13.889,180.0,60.0,45.69,16.990000000000002,50.64817346938776,58.2065
Waste2Energy::mixed_htc::0003,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,74.3,74.798,11.927,13.889,180.0,120.0,45.69,16.990000000000002,50.64817346938776,58.2065
Waste2Energy::mixed_htc::0004,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,74.3,74.798,11.927,13.889,190.0,15.0,45.69,16.990000000000002,50.64817346938776,58.2065
Waste2Energy::mixed_htc::0005,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,200.0,60.0,45.15,19.15,53.34583819241983,58.5275
Waste2Energy::mixed_htc::0006,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,180.0,60.0,45.15,19.15,53.34583819241983,58.5275
Waste2Energy::mixed_htc::0007,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,180.0,120.0,45.15,19.15,53.34583819241983,58.5275
Waste2Energy::mixed_htc::0008,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,190.0,15.0,45.15,19.15,53.34583819241983,58.5275
Waste2Energy::mixed_htc::0009,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.3,0.7,44.831,6.268999999999999,2.941,35.081,82.69999999999999,77.262,13.603,10.581,200.0,60.0,44.61,21.31,56.043502915451896,58.8485
Waste2Energy::mixed_htc::0010,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.3,0.7,44.831,6.268999999999999,2.941,35.081,82.69999999999999,77.262,13.603,10.581,180.0,60.0,44.61,21.31,56.043502915451896,58.8485
Waste2Energy::mixed_htc::0011,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.3,0.7,44.831,6.268999999999999,2.941,35.081,82.69999999999999,77.262,13.603,10.581,180.0,120.0,44.61,21.31,56.043502915451896,58.8485
Waste2Energy::mixed_htc::0012,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,beef_manure_plus_food_waste,mixed_manure_wet_waste,beef,0.3,0.7,44.831,6.268999999999999,2.941,35.081,82.69999999999999,77.262,13.603,10.581,190.0,15.0,44.61,21.31,56.043502915451896,58.8485
Waste2Energy::mixed_htc::0013,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.1,74.798,11.927,13.889,200.0,60.0,43.24699999999999,18.075,48.212917431192665,58.2065
Waste2Energy::mixed_htc::0014,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.1,74.798,11.927,13.889,180.0,60.0,43.24699999999999,18.075,48.212917431192665,58.2065
Waste2Energy::mixed_htc::0015,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.1,74.798,11.927,13.889,180.0,120.0,43.24699999999999,18.075,48.212917431192665,58.2065
Waste2Energy::mixed_htc::0016,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.1,74.798,11.927,13.889,190.0,15.0,43.24699999999999,18.075,48.212917431192665,58.2065
Waste2Energy::mixed_htc::0017,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,200.0,60.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0018,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,180.0,60.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0019,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,180.0,120.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0020,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,190.0,15.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0021,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,200.0,60.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0022,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,180.0,60.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0023,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,180.0,120.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0024,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,190.0,15.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0025,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,200.0,60.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0026,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,180.0,60.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0027,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,180.0,120.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0028,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,190.0,15.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0029,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,200.0,60.0,46.23,17.04186,45.10713628256442,58.5275
Waste2Energy::mixed_htc::0030,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,180.0,60.0,46.23,17.04186,45.10713628256442,58.5275
Waste2Energy::mixed_htc::0031,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,180.0,120.0,46.23,17.04186,45.10713628256442,58.5275
